game_id,scene_id,title,source
re3,re3_129,Brake (If you choose ‘Use the emergency brake’.),https://gamefaqs.gamespot.com/ps/198459-resident-evil-3-nemesis/faqs/60207
re3,re3_130,Just a Piece of Paper (If you choose ‘Use the emergency brake’.),https://gamefaqs.gamespot.com/ps/198459-resident-evil-3-nemesis/faqs/60207
re3,re3_131,Nemesis Arrives,https://gamefaqs.gamespot.com/ps/198459-resident-evil-3-nemesis/faqs/60207
re3,re3_132,Light (If you choose ‘Use the light’.),https://gamefaqs.gamespot.com/ps/198459-resident-evil-3-nemesis/faqs/60207
re3,re3_133,Cord,https://gamefaqs.gamespot.com/ps/198459-resident-evil-3-nemesis/faqs/60207
re3,re3_134,Transport Cut-Off,https://gamefaqs.gamespot.com/ps/198459-resident-evil-3-nemesis/faqs/60207
re3,re3_135,Infection,https://gamefaqs.gamespot.com/ps/198459-resident-evil-3-nemesis/faqs/60207
re3,re3_136,Help (If you choose ‘Use the emergency brake’.),https://gamefaqs.gamespot.com/ps/198459-resident-evil-3-nemesis/faqs/60207
re3,re3_137,Nemesis Rises (If you or Carlos Oliviera destroy Nemesis’ rocket,https://gamefaqs.gamespot.com/ps/198459-resident-evil-3-nemesis/faqs/60207
re3,re3_138,Nemesis Falls,https://gamefaqs.gamespot.com/ps/198459-resident-evil-3-nemesis/faqs/60207
re3,re3_139,Carlos...,https://gamefaqs.gamespot.com/ps/198459-resident-evil-3-nemesis/faqs/60207
re3,re3_140,Alone,https://gamefaqs.gamespot.com/ps/198459-resident-evil-3-nemesis/faqs/60207
re3,re3_141,Chapel,https://gamefaqs.gamespot.com/ps/198459-resident-evil-3-nemesis/faqs/60207
re3,re3_142,Hunter,https://gamefaqs.gamespot.com/ps/198459-resident-evil-3-nemesis/faqs/60207
re3,re3_143,Traitor,https://gamefaqs.gamespot.com/ps/198459-resident-evil-3-nemesis/faqs/60207
re3,re3_144,Enter Gamma,https://gamefaqs.gamespot.com/ps/198459-resident-evil-3-nemesis/faqs/60207
re3,re3_145,Bomb,https://gamefaqs.gamespot.com/ps/198459-resident-evil-3-nemesis/faqs/60207
re3,re3_146,Noises,https://gamefaqs.gamespot.com/ps/198459-resident-evil-3-nemesis/faqs/60207
re3,re3_147,Nemesis Returns,https://gamefaqs.gamespot.com/ps/198459-resident-evil-3-nemesis/faqs/60207
re3,re3_148,Vaccination,https://gamefaqs.gamespot.com/ps/198459-resident-evil-3-nemesis/faqs/60207
re3,re3_149,Bad News (If you meet Nicholai Ginovaef at the gas station and if you,https://gamefaqs.gamespot.com/ps/198459-resident-evil-3-nemesis/faqs/60207
re3,re3_150,Playing (If you meet Carlos at the gas station.),https://gamefaqs.gamespot.com/ps/198459-resident-evil-3-nemesis/faqs/60207
re3,re3_151,Barge,https://gamefaqs.gamespot.com/ps/198459-resident-evil-3-nemesis/faqs/60207
re3,re3_152,Message,https://gamefaqs.gamespot.com/ps/198459-resident-evil-3-nemesis/faqs/60207
re3,re3_153,Another Mutant,https://gamefaqs.gamespot.com/ps/198459-resident-evil-3-nemesis/faqs/60207
re3,re3_154,The Worm,https://gamefaqs.gamespot.com/ps/198459-resident-evil-3-nemesis/faqs/60207
re3,re3_155,The Escape,https://gamefaqs.gamespot.com/ps/198459-resident-evil-3-nemesis/faqs/60207
re3,re3_156,Bridge Terror,https://gamefaqs.gamespot.com/ps/198459-resident-evil-3-nemesis/faqs/60207
re3,re3_157,Push (If you choose ‘Push him off’),https://gamefaqs.gamespot.com/ps/198459-resident-evil-3-nemesis/faqs/60207
re3,re3_158,Missile (If you choose ‘Push him off’),https://gamefaqs.gamespot.com/ps/198459-resident-evil-3-nemesis/faqs/60207
re3,re3_159,Jump (If you choose ‘Jump off’),https://gamefaqs.gamespot.com/ps/198459-resident-evil-3-nemesis/faqs/60207
re3,re3_160,Job,https://gamefaqs.gamespot.com/ps/198459-resident-evil-3-nemesis/faqs/60207
re3,re3_161,Sneak (If you choose ‘Jump off’),https://gamefaqs.gamespot.com/ps/198459-resident-evil-3-nemesis/faqs/60207
re3,re3_162,Bonus (If you choose ‘Push him off’),https://gamefaqs.gamespot.com/ps/198459-resident-evil-3-nemesis/faqs/60207
re3,re3_163,Garbage Disposal,https://gamefaqs.gamespot.com/ps/198459-resident-evil-3-nemesis/faqs/60207
re3,re3_164,Acid Death,https://gamefaqs.gamespot.com/ps/198459-resident-evil-3-nemesis/faqs/60207
re3,re3_165,Garbage Dump,https://gamefaqs.gamespot.com/ps/198459-resident-evil-3-nemesis/faqs/60207
re3,re3_166,Garbage?,https://gamefaqs.gamespot.com/ps/198459-resident-evil-3-nemesis/faqs/60207
re3,re3_167,Radio Room 1 (If you choose ‘Push him off’),https://gamefaqs.gamespot.com/ps/198459-resident-evil-3-nemesis/faqs/60207
re3,re3_168,Radio Room 1 (If you choose ‘Jump off’),https://gamefaqs.gamespot.com/ps/198459-resident-evil-3-nemesis/faqs/60207
re3,re3_169,Negotiate (If you choose ‘Negotiate with Nicholai’),https://gamefaqs.gamespot.com/ps/198459-resident-evil-3-nemesis/faqs/60207
re3,re3_170,Destroy (If you choose ‘Return fire to the chopper’),https://gamefaqs.gamespot.com/ps/198459-resident-evil-3-nemesis/faqs/60207
re3,re3_171,No Escape,https://gamefaqs.gamespot.com/ps/198459-resident-evil-3-nemesis/faqs/60207
re3,re3_172,Rail Cannon,https://gamefaqs.gamespot.com/ps/198459-resident-evil-3-nemesis/faqs/60207
re3,re3_173,Nemesis’ Final Form,https://gamefaqs.gamespot.com/ps/198459-resident-evil-3-nemesis/faqs/60207
re3,re3_174,Full Power,https://gamefaqs.gamespot.com/ps/198459-resident-evil-3-nemesis/faqs/60207
re3,re3_175,Nemesis’ Defeat,https://gamefaqs.gamespot.com/ps/198459-resident-evil-3-nemesis/faqs/60207
re3,re3_176,Determination,https://gamefaqs.gamespot.com/ps/198459-resident-evil-3-nemesis/faqs/60207
re3,re3_177,S.T.A.R.S. (If you choose ‘Exterminate the monster’),https://gamefaqs.gamespot.com/ps/198459-resident-evil-3-nemesis/faqs/60207
re3,re3_178,Escape (If you choose ‘Push him off’),https://gamefaqs.gamespot.com/ps/198459-resident-evil-3-nemesis/faqs/60207
re3,re3_179,Rescue (If you choose ‘Jump off’),https://gamefaqs.gamespot.com/ps/198459-resident-evil-3-nemesis/faqs/60207
re3,re3_180,Ending,https://gamefaqs.gamespot.com/ps/198459-resident-evil-3-nemesis/faqs/60207
re_ve,re_ve_001,3.0.0. Rodrigo Has a Heart,https://gamefaqs.gamespot.com/gamecube/535839-resident-evil-code-veronica-x/faqs/41999
re_ve,re_ve_002,3.0.1. Love at First Shot,https://gamefaqs.gamespot.com/gamecube/535839-resident-evil-code-veronica-x/faqs/41999
re_ve,re_ve_003,3.0.2.	Contacting Leon,https://gamefaqs.gamespot.com/gamecube/535839-resident-evil-code-veronica-x/faqs/41999
re_ve,re_ve_004,3.0.3. Double Lugar Danger,https://gamefaqs.gamespot.com/gamecube/535839-resident-evil-code-veronica-x/faqs/41999
re_ve,re_ve_005,3.0.4.   Woo Pretty Red Dot!,https://gamefaqs.gamespot.com/gamecube/535839-resident-evil-code-veronica-x/faqs/41999
re_ve,re_ve_006,3.0.5.     Alarm? Run!,https://gamefaqs.gamespot.com/gamecube/535839-resident-evil-code-veronica-x/faqs/41999
re_ve,re_ve_007,3.0.6. Claire the Rat,https://gamefaqs.gamespot.com/gamecube/535839-resident-evil-code-veronica-x/faqs/41999
re_ve,re_ve_008,3.0.7.  Your Turn To Do The Work,https://gamefaqs.gamespot.com/gamecube/535839-resident-evil-code-veronica-x/faqs/41999
re_ve,re_ve_009,3.0.8.  Oh Boo hoo! Poor Steve,https://gamefaqs.gamespot.com/gamecube/535839-resident-evil-code-veronica-x/faqs/41999
re_ve,re_ve_010,3.0.9. Steve's Family Issue's,https://gamefaqs.gamespot.com/gamecube/535839-resident-evil-code-veronica-x/faqs/41999
re_ve,re_ve_011,"3.1.0.  Be Nice, He Saved You",https://gamefaqs.gamespot.com/gamecube/535839-resident-evil-code-veronica-x/faqs/41999
re_ve,re_ve_012,3.1.1.  Alexia Who?,https://gamefaqs.gamespot.com/gamecube/535839-resident-evil-code-veronica-x/faqs/41999
re_ve,re_ve_013,3.1.2.  Wesker's Return,https://gamefaqs.gamespot.com/gamecube/535839-resident-evil-code-veronica-x/faqs/41999
re_ve,re_ve_014,3.1.3.  Alexia? Alfred?!,https://gamefaqs.gamespot.com/gamecube/535839-resident-evil-code-veronica-x/faqs/41999
re_ve,re_ve_015,3.1.4.   Run Claire Run,https://gamefaqs.gamespot.com/gamecube/535839-resident-evil-code-veronica-x/faqs/41999
re_ve,re_ve_016,3.1.5.   HaHa Your SOL!,https://gamefaqs.gamespot.com/gamecube/535839-resident-evil-code-veronica-x/faqs/41999
re_ve,re_ve_017,3.1.6. Claires Other Stalker,https://gamefaqs.gamespot.com/gamecube/535839-resident-evil-code-veronica-x/faqs/41999
re_ve,re_ve_018,3.1.7. Enjoy your flight to hell,https://gamefaqs.gamespot.com/gamecube/535839-resident-evil-code-veronica-x/faqs/41999
re_ve,re_ve_019,3.1.9.    Alferd...Screams?,https://gamefaqs.gamespot.com/gamecube/535839-resident-evil-code-veronica-x/faqs/41999
re_ve,re_ve_020,3.2.0.  Steve Thinks He's Tough,https://gamefaqs.gamespot.com/gamecube/535839-resident-evil-code-veronica-x/faqs/41999
re_ve,re_ve_021,4.0.0. So Now Chris Comes!,https://gamefaqs.gamespot.com/gamecube/535839-resident-evil-code-veronica-x/faqs/41999
re_ve,re_ve_022,4.0.2. Alexia Singing,https://gamefaqs.gamespot.com/gamecube/535839-resident-evil-code-veronica-x/faqs/41999
re_ve,re_ve_023,4.0.3. Wesker finds Chris,https://gamefaqs.gamespot.com/gamecube/535839-resident-evil-code-veronica-x/faqs/41999
re_ve,re_ve_024,4.0.4. Goodbye Rockfort Island!,https://gamefaqs.gamespot.com/gamecube/535839-resident-evil-code-veronica-x/faqs/41999
re_ve,re_ve_025,4.0.5.   Reunited,https://gamefaqs.gamespot.com/gamecube/535839-resident-evil-code-veronica-x/faqs/41999
re_ve,re_ve_026,5.0.0. Steve Chained,https://gamefaqs.gamespot.com/gamecube/535839-resident-evil-code-veronica-x/faqs/41999
re_ve,re_ve_027,5.0.1. Claire and Steve's Love,https://gamefaqs.gamespot.com/gamecube/535839-resident-evil-code-veronica-x/faqs/41999
re_ve,re_ve_028,6.0.0. Alexia's 1st Form,https://gamefaqs.gamespot.com/gamecube/535839-resident-evil-code-veronica-x/faqs/41999
re_ve,re_ve_029,6.0.1. Chris Hears Claire,https://gamefaqs.gamespot.com/gamecube/535839-resident-evil-code-veronica-x/faqs/41999
re_ve,re_ve_030,6.0.2. Final Battle,https://gamefaqs.gamespot.com/gamecube/535839-resident-evil-code-veronica-x/faqs/41999
re_ve,re_ve_031,6.0.3. Chris Vs. Wesker,https://gamefaqs.gamespot.com/gamecube/535839-resident-evil-code-veronica-x/faqs/41999
re_ve,re_ve_032,6.0.4. Ending,https://gamefaqs.gamespot.com/gamecube/535839-resident-evil-code-veronica-x/faqs/41999
re_ve,re_ve_033,7.0.0. Updates,https://gamefaqs.gamespot.com/gamecube/535839-resident-evil-code-veronica-x/faqs/41999
re_ve,re_ve_034,8.0.0. Copyrights,https://gamefaqs.gamespot.com/gamecube/535839-resident-evil-code-veronica-x/faqs/41999
re0,re0_012,Prologue,https://gamefaqs.gamespot.com/gamecube/198460-resident-evil-0/faqs/20253
re0,re0_013,Rebecca Searches the Train,https://gamefaqs.gamespot.com/gamecube/198460-resident-evil-0/faqs/20253
re0,re0_014,When the Dust Settles,https://gamefaqs.gamespot.com/gamecube/198460-resident-evil-0/faqs/20253
re0,re0_015,Meet Lt. Coen,https://gamefaqs.gamespot.com/gamecube/198460-resident-evil-0/faqs/20253
re0,re0_016,Edward's Final Moments,https://gamefaqs.gamespot.com/gamecube/198460-resident-evil-0/faqs/20253
re0,re0_018,Message from the Captain,https://gamefaqs.gamespot.com/gamecube/198460-resident-evil-0/faqs/20253
re0,re0_019,I Don't Need Your Help,https://gamefaqs.gamespot.com/gamecube/198460-resident-evil-0/faqs/20253
re0,re0_020,What The.?,https://gamefaqs.gamespot.com/gamecube/198460-resident-evil-0/faqs/20253
re0,re0_021,We Need to Cooperate,https://gamefaqs.gamespot.com/gamecube/198460-resident-evil-0/faqs/20253
re0,re0_028,Activate the Brakes!,https://gamefaqs.gamespot.com/gamecube/198460-resident-evil-0/faqs/20253
re0,re0_029,Rebecca Volunteers to Activate the Brake,https://gamefaqs.gamespot.com/gamecube/198460-resident-evil-0/faqs/20253
re0,re0_030,Zombie Attack,https://gamefaqs.gamespot.com/gamecube/198460-resident-evil-0/faqs/20253
re0,re0_031,Rebecca Has Entered the Code,https://gamefaqs.gamespot.com/gamecube/198460-resident-evil-0/faqs/20253
re0,re0_032,Billy Volunteers to Activate the Brake,https://gamefaqs.gamespot.com/gamecube/198460-resident-evil-0/faqs/20253
re0,re0_033,Billy Has Entered the Code,https://gamefaqs.gamespot.com/gamecube/198460-resident-evil-0/faqs/20253
re0,re0_035,Are You All Right?,https://gamefaqs.gamespot.com/gamecube/198460-resident-evil-0/faqs/20253
re0,re0_036,Who Are These People?,https://gamefaqs.gamespot.com/gamecube/198460-resident-evil-0/faqs/20253
re0,re0_040,Captured,https://gamefaqs.gamespot.com/gamecube/198460-resident-evil-0/faqs/20253
re0,re0_041,Give Me Freedom,https://gamefaqs.gamespot.com/gamecube/198460-resident-evil-0/faqs/20253
re0,re0_046,Gimme a Boost,https://gamefaqs.gamespot.com/gamecube/198460-resident-evil-0/faqs/20253
re0,re0_050,The Plan,https://gamefaqs.gamespot.com/gamecube/198460-resident-evil-0/faqs/20253
re0,re0_051,Lt. Coen's Secret,https://gamefaqs.gamespot.com/gamecube/198460-resident-evil-0/faqs/20253
re0,re0_067,Who's That Man?,https://gamefaqs.gamespot.com/gamecube/198460-resident-evil-0/faqs/20253
re0,re0_069,Going My Way?,https://gamefaqs.gamespot.com/gamecube/198460-resident-evil-0/faqs/20253
re0,re0_072,Leaving So Soon?,https://gamefaqs.gamespot.com/gamecube/198460-resident-evil-0/faqs/20253
re0,re0_073,May I Have This Dance?,https://gamefaqs.gamespot.com/gamecube/198460-resident-evil-0/faqs/20253
re0,re0_080,Old Friend,https://gamefaqs.gamespot.com/gamecube/198460-resident-evil-0/faqs/20253
re0,re0_081,Enter: The Tyrant,https://gamefaqs.gamespot.com/gamecube/198460-resident-evil-0/faqs/20253
re0,re0_085,Cast Away,https://gamefaqs.gamespot.com/gamecube/198460-resident-evil-0/faqs/20253
re0,re0_087,Finding a Friend,https://gamefaqs.gamespot.com/gamecube/198460-resident-evil-0/faqs/20253
re0,re0_098,Spencer's Plot,https://gamefaqs.gamespot.com/gamecube/198460-resident-evil-0/faqs/20253
re0,re0_101,Hail to the Queen,https://gamefaqs.gamespot.com/gamecube/198460-resident-evil-0/faqs/20253
re0,re0_102,Pursuit,https://gamefaqs.gamespot.com/gamecube/198460-resident-evil-0/faqs/20253
re0,re0_103,Let the Sunshine In,https://gamefaqs.gamespot.com/gamecube/198460-resident-evil-0/faqs/20253
re0,re0_104,Off With Her Head!,https://gamefaqs.gamespot.com/gamecube/198460-resident-evil-0/faqs/20253
re0,re0_105,Conclusion,https://gamefaqs.gamespot.com/gamecube/198460-resident-evil-0/faqs/20253
re4,re4_001,Chapter 1-1,https://gamefaqs.gamespot.com/gamecube/535840-resident-evil-4/faqs/34828
re4,re4_002,Chapter 1-2,https://gamefaqs.gamespot.com/gamecube/535840-resident-evil-4/faqs/34828
re4,re4_003,Chapter 1-3,https://gamefaqs.gamespot.com/gamecube/535840-resident-evil-4/faqs/34828
re4,re4_004,Chapter 2-1,https://gamefaqs.gamespot.com/gamecube/535840-resident-evil-4/faqs/34828
re4,re4_005,Chapter 2-2,https://gamefaqs.gamespot.com/gamecube/535840-resident-evil-4/faqs/34828
re4,re4_006,Chapter 2-3,https://gamefaqs.gamespot.com/gamecube/535840-resident-evil-4/faqs/34828
re4,re4_007,Chapter 3-1,https://gamefaqs.gamespot.com/gamecube/535840-resident-evil-4/faqs/34828
re4,re4_008,Chapter 3-2,https://gamefaqs.gamespot.com/gamecube/535840-resident-evil-4/faqs/34828
re4,re4_009,Chapter 3-3,https://gamefaqs.gamespot.com/gamecube/535840-resident-evil-4/faqs/34828
re4,re4_010,Chapter 3-4,https://gamefaqs.gamespot.com/gamecube/535840-resident-evil-4/faqs/34828
re4,re4_011,Chapter 4-1,https://gamefaqs.gamespot.com/gamecube/535840-resident-evil-4/faqs/34828
re4,re4_012,Chapter 4-2,https://gamefaqs.gamespot.com/gamecube/535840-resident-evil-4/faqs/34828
re4,re4_013,Chapter 4-3,https://gamefaqs.gamespot.com/gamecube/535840-resident-evil-4/faqs/34828
re4,re4_014,Chapter 4-4,https://gamefaqs.gamespot.com/gamecube/535840-resident-evil-4/faqs/34828
re4,re4_015,Chapter 5-1,https://gamefaqs.gamespot.com/gamecube/535840-resident-evil-4/faqs/34828
re4,re4_016,Chapter 5-2,https://gamefaqs.gamespot.com/gamecube/535840-resident-evil-4/faqs/34828
re4,re4_017,Chapter 5-3,https://gamefaqs.gamespot.com/gamecube/535840-resident-evil-4/faqs/34828
re4,re4_018,Chapter 5-4,https://gamefaqs.gamespot.com/gamecube/535840-resident-evil-4/faqs/34828
re5,re5_001,Welcome to Africa,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_002,Magic Act,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_003,"The Butcher, Part 1",https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_004,"The Butcher, Part 2",https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_005,First Encounter,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_006,Hospitality,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_007,Guardian Angel,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_008,A Cry for Help,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_009,Damsel in Distress,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_010,A Piece of the Puzzle,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_011,Unidentified Threat,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_012,The Storage Facility,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_013,To the Crash Site!,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_014,Rendezvous,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_015,Irving's Great Escape,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_016,Terror from Above,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_017,Roll Out!,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_018,Shaking Off the Majini,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_019,Grand Resurgence,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_020,Delta Team's Distress,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_021,The Wetlands,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_022,Shadows of the Past,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_023,Josh to the Rescue,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_024,Splitting Up,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_025,Irving's Web,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_026,The Oil Field Aflame,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_027,Boat Majini Appear,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_028,The Patrol Boat,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_029,A New Clue,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_030,The Docks,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_031,The Bridge Collapses,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_032,Wesker's Return,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_033,Underground Garden,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_034,Experimental Facility,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_035,Uroboros,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_036,Two on Two,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_037,"Old Friends, New Enemies",https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_038,Favor for a Friend,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_039,The Tanker,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_040,Medicine,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
